CustomerId,CreditScore,Gender,Age,Balance,IsActiveMember,EstimatedSalary,Complain
15797081,611,0,49,115488.52,1,138656.81,1
15570194,412,1,29,0,0,12510.53,0
15580149,638,1,41,0,0,43889.41,0
15777708,824,0,38,0,0,192800.25,0
15769955,683,0,40,0,0,75762,0
15810444,562,0,39,130565.02,0,9854.72,1
15645593,599,0,41,91328.71,0,115724.78,0
15765345,753,1,35,0,1,106303.4,0
15760873,594,1,50,81310.34,1,183868.01,0
15794178,657,1,34,107136.6,0,153895.46,0
15589361,716,1,34,0,1,66695.71,0
15662483,850,1,43,0,1,173851.11,0
15809736,664,1,46,0,1,177423.02,1
15731148,558,1,33,108477.49,1,109096.71,1
15774328,606,1,40,144757.97,1,166656.18,0
15646969,776,1,33,0,1,176921,0
15718769,557,1,36,113110.26,0,98413.1,0
15610226,614,0,27,106414.57,0,77500.81,0
15616270,620,1,42,106920.91,1,119747.08,0
15790717,695,1,35,0,0,160387.98,0
15635703,729,0,39,131513.26,1,193715,0
15616365,571,0,53,0,0,28045.77,0
15630244,457,1,40,134320.23,0,150757.35,0
15734714,559,0,29,79715.36,0,82252.28,0
15721433,664,0,38,74306.19,0,154395.56,0
15590201,500,0,50,0,1,83866.35,1
15590828,782,1,42,126428.38,0,39830.1,0
15752097,708,1,38,99640.89,0,12429.22,0
15800031,681,1,43,66338.68,1,18772.5,1
15630857,674,0,39,0,1,9574.83,0
15689953,697,1,43,128226.37,0,188486.94,0
15759733,774,0,26,0,1,64716.08,0
15810826,624,1,36,0,0,84749.96,0
15668009,747,1,37,0,1,180551.76,0
15743456,715,0,32,0,0,60907.49,0
15725762,808,1,24,122168.65,0,174107.04,0
15761713,678,0,43,178074.33,0,110405.9,0
15769246,813,1,59,135078.41,0,187636.06,1
15781129,687,1,38,69434.4,1,66580.13,1
15599124,832,0,29,0,0,178779.52,0
15639004,668,1,72,0,1,70783.61,0
15810995,526,1,34,122726.56,1,46772.36,0
15653773,457,0,38,164496.99,1,163327.27,0
15708357,649,0,38,0,0,103760.53,0
15733597,669,0,41,150219.41,0,107839.03,0
15789560,668,1,42,187534.79,1,32900.41,1
15699524,466,0,30,0,0,193984.6,0
15626475,685,1,30,0,1,140889.32,0
15810839,610,1,34,103108.17,0,125646.82,0
15684318,582,0,50,96486.57,1,20344.02,0
15768120,702,1,36,90560.48,0,174268.87,0
15712807,556,1,46,131764.96,1,108500.66,1
15696371,812,0,24,92476.88,0,83247.14,0
15675794,645,1,47,152076.93,0,121840.2,1
15774277,809,1,43,0,1,132908.07,0
15603764,560,1,49,0,1,100075.1,1
15618647,744,1,29,43504.42,1,119327.75,0
15614643,731,0,39,0,0,136737.13,0
15707696,471,0,28,0,1,22356.97,0
15749583,686,0,38,93569.86,0,10137.34,1
15815125,668,1,45,102486.21,1,158379.25,0
15779620,575,1,36,0,1,94570.56,0
15768233,435,1,37,114346.3,1,980.93,1
15637788,743,1,23,110203.77,0,95583.45,0
15777046,580,0,39,128362.59,0,86044.98,0
15788723,599,0,49,143888.22,1,166236.38,1
15790489,534,1,34,170600.78,1,5240.53,0
15739476,680,0,32,0,1,150684.23,0
15612670,631,0,46,0,1,129508.96,0
15631222,485,0,39,75339.64,1,70665.16,0
15658972,699,0,40,122038.34,0,102085.35,0
15724691,712,1,34,0,1,195052.12,0
15740442,603,1,51,186825.57,0,93739.71,1
15760427,850,1,40,124788.18,0,65612.12,0
15677939,584,0,41,0,1,160095.48,0
15611599,604,0,71,0,1,49506.82,0
15633474,586,1,51,138553.57,1,92406.22,0
15671973,467,1,39,0,1,7415.96,0
15790019,520,1,35,105387.89,1,25059.06,0
15737735,683,1,40,95053.1,1,116816.54,1
15661745,557,1,36,0,1,144078.02,0
15797065,613,0,32,0,1,126675.62,0
15710671,786,1,34,137361.96,0,183682.09,0
15656522,593,1,32,158537.42,0,166850.57,0
15705085,670,0,29,0,0,27359.19,0
15744873,657,0,48,143595.87,0,101314.65,1
15781914,718,1,32,169947.41,1,27979.16,0
15637354,623,0,24,148167.83,1,109470.34,0
15717307,496,1,31,0,0,93713.13,0
15746695,429,0,39,48023.83,0,74870.99,0
15804962,606,1,36,155655.46,1,192387.51,1
15665378,499,0,46,0,0,73457.55,0
15757865,642,1,62,0,1,61120.75,0
15578787,641,0,52,0,0,90964.54,1
15794323,673,1,32,121240.76,0,116969.73,0
15697546,570,0,36,0,0,92118.75,0
15629519,472,0,37,0,1,48357.9,0
15624703,550,1,35,129847.75,0,197325.4,0
15570002,625,0,55,118772.71,0,135853.62,1
15808566,516,1,46,0,1,169122.54,0
15805463,682,1,32,105163.88,1,164170.46,0
15709136,620,1,28,0,1,199909.32,0
15801605,626,0,39,0,1,83295.09,0
15567855,623,0,29,0,0,39382.06,0
15675141,569,0,35,93934.63,0,184748.23,0
15665759,724,0,69,117866.92,1,62280.91,0
15761487,678,0,55,0,1,196794.11,1
15700394,713,0,26,122857.46,0,144682.17,1
15631162,631,1,32,0,1,196342.66,0
15630641,846,0,37,127103.97,1,41516.44,0
15585066,660,0,43,0,1,112026.1,1
15722991,567,1,54,96402.96,0,52035.29,1
15737404,731,1,31,132512.26,1,185466.85,0
15722409,693,1,47,107604.66,1,80149.27,0
15806420,772,1,34,0,0,170980.86,0
15658148,657,1,38,0,0,185827.74,0
15810660,774,1,34,120875.23,1,113407.26,0
15709780,667,0,37,71786.9,1,67734.79,0
15727350,516,0,37,113143.12,0,3363.36,0
15752312,551,1,49,150777.72,1,135757.27,0
15616745,542,1,35,174894.53,1,22314.55,0
15572294,623,1,28,0,0,129526.57,0
15674110,701,0,43,160416.56,1,37266.43,0
15662501,583,1,48,91246.53,0,60017.46,1
15649239,731,1,46,0,0,153015.42,0
15700424,461,0,35,0,1,54209.02,0
15636388,702,0,23,98775.23,0,114603.96,0
15713975,565,0,47,139756.12,0,165849.49,1
15592925,711,1,42,177626.77,1,16392.72,1
15581626,664,1,54,0,1,162719.69,1
15641319,518,1,50,0,0,107112.25,1
15723481,728,1,42,0,1,41823.22,0
15787825,585,1,37,152496.82,1,99907.29,0
15710726,573,1,52,0,1,178229.04,0
15627195,568,1,26,112930.28,0,22095.73,0
15657957,602,0,26,113674.2,0,197861.16,1
15676117,603,1,44,0,0,138328.24,0
15607874,687,1,38,144450.58,1,137276.83,0
15796993,741,1,52,171236.3,0,21834.4,1
15649858,469,1,37,96776.49,1,119890.86,0
15811032,477,0,58,145984.92,1,24564.7,0
15679963,737,1,43,96353.8,0,10209.8,0
15579131,835,1,25,0,1,83449.65,0
15572428,717,0,33,115777.23,1,81508.1,0
15622461,562,0,51,122822,0,32626.21,0
15636105,758,1,61,0,1,43982.41,0
15583849,408,1,40,0,0,124874.23,0
15718780,650,0,32,79450.09,1,118324.75,0
15739271,582,1,33,122394,1,22113.93,0
15697129,706,0,43,0,0,31962.77,0
15763415,567,1,41,134378.89,1,105746.94,0
15796617,720,1,29,0,0,39925.52,0
15626628,631,0,31,88161.85,0,127630.88,0
15765857,623,1,41,142412.13,0,28778.98,0
15742511,514,1,35,121030.9,0,10008.68,0
15786433,650,0,35,165982.43,1,24482.16,0
15685805,673,0,35,0,0,98618.79,0
15627971,504,0,32,206663.75,0,16281.94,0
15783025,723,1,37,94661.53,0,121239.65,0
15726289,645,1,25,174400.36,0,42669.37,0
15802118,664,1,41,123428.69,1,164924.11,0
15607990,760,1,43,175735.5,1,157337.29,0
15695932,766,1,36,78381.13,1,153831.6,0
15812279,634,1,37,115345.86,0,168781.8,0
15687558,640,0,31,118613.34,0,168469.65,0
15729065,784,1,28,109960.06,1,170829.87,0
15698902,547,0,42,142703.4,0,86207.49,1
15570192,608,0,40,121729.42,0,61164.45,0
15809265,547,0,35,0,1,133287.73,0
15745201,612,0,43,139496.35,1,77128.23,0
15580623,573,1,28,0,0,77660.03,0
15578156,615,1,32,138521.83,1,56897.1,0
15631063,710,0,33,0,0,72945.32,0
15692577,674,0,38,83727.68,0,45418.12,0
15810910,702,0,38,0,1,158527.45,0
15723217,616,1,37,0,0,111312.96,0
15733111,688,1,32,124179.3,1,138759.15,0
15610727,605,1,36,128829.25,0,190588.59,0
15792720,676,1,33,171490.78,0,79099.64,0
15723153,708,1,33,0,0,138613.21,0
15802823,745,0,38,0,1,194230.82,0
15756118,661,1,20,0,0,110252.53,0
15684934,726,1,31,0,1,106117.3,0
15776936,475,1,40,160818.08,1,169642.13,1
15729087,751,1,54,156367.6,1,116179.92,0
15786463,645,0,59,121669.93,0,91.75,1
15717498,775,1,42,133970.22,1,187839.9,0
15718406,540,1,41,0,0,121098.65,0
15799468,591,0,34,96127.27,0,30972.06,0
15626383,596,1,60,121907.97,1,30314.04,0
15597385,573,1,41,0,1,14479.29,0
15570271,577,1,31,0,1,196395.25,0
15690330,830,0,40,77701.64,1,19512.38,0
15680611,663,1,67,0,1,72318.77,0
15810227,421,1,34,0,1,96615.23,0
15807194,718,1,34,113922.44,0,30772.22,0
15712199,655,0,61,183997.7,1,161217.18,0
15694995,712,1,23,0,1,66795.78,0
15723400,663,1,28,0,1,123969.64,0
15654772,640,0,47,89799.46,1,13783.77,1
15574743,577,1,29,0,1,168924.41,0
15807593,546,0,36,85660.96,0,134778.01,0
15686718,802,1,37,115569.21,1,119782.89,0
15695299,590,0,45,81828.22,0,52167.97,0
15722701,594,1,18,132694.73,0,167689.56,0
15799635,577,1,51,108867,0,140800.66,1
15742323,541,1,39,0,0,19823.02,0
15658435,781,0,27,0,0,72969.9,0
15586029,806,1,34,96152.68,0,143711.02,0
15772337,723,0,49,153855.52,1,180862.26,1
15807555,535,1,45,0,0,125658.28,0
15603378,768,0,36,141334.95,1,125870.5,0
15792862,653,1,41,104584.11,0,15126.32,1
15657349,803,0,50,98173.02,0,22457.25,1
15777614,545,0,44,0,1,82614.89,0
15653952,581,0,38,135157.05,1,32919.42,0
15724336,513,0,49,171601.27,0,126223.84,0
15689594,731,1,29,179539.2,0,112010.02,0
15801920,727,1,39,80615.46,0,180962.32,0
15653347,560,1,47,0,0,128882.66,1
15749951,766,1,27,126285.73,0,177614.17,1
15648178,630,0,23,137964.51,1,174570.55,0
15738662,652,1,41,159434.03,0,178373.93,0
15640855,729,1,40,113574.61,0,103396.08,0
15584288,629,0,33,0,1,59129.72,0
15760988,667,1,33,124573.33,0,683.37,0
15569624,671,0,31,105864.6,0,145567.34,0
15597949,768,0,47,104552.61,0,48137.08,1
15604551,732,0,35,0,0,90876.95,0
15617476,546,0,30,0,1,198543.09,0
15645323,630,1,55,0,1,106202.07,1
15793311,765,0,46,119492.88,1,166896.01,1
15764153,704,0,33,130499.09,1,74804.36,0
15802560,470,0,48,140576.11,1,116971.05,0
15728608,688,0,34,91025.58,1,163783,0
15770474,685,0,33,0,1,70221.13,1
15724444,567,0,38,125877.65,1,107841.77,0
15753110,720,1,64,45752.78,0,79623.28,1
15711521,609,1,39,121778.71,1,138399.67,0
15632816,521,0,49,127948.57,1,182765.14,0
15693637,556,0,30,0,1,186648.19,0
15725509,662,1,30,115286.68,1,149587.92,0
15684645,704,1,41,62078.21,0,129050.67,0
15692235,750,0,38,0,0,47764.99,0
15777459,619,0,32,175406.13,1,172792.43,1
15656937,468,1,26,131643.25,0,64436.16,0
15610643,435,1,44,151739.65,0,167461.5,0
15777315,529,1,43,93616.35,0,98348.66,0
15611058,702,0,60,138597.54,1,41536.59,1
15630413,608,0,41,0,1,72462.25,0
15635942,576,1,40,0,0,112465.19,1
15648858,666,0,27,85225.21,1,64511.44,0
15810732,730,0,36,148749.29,0,91830.75,0
15705448,647,1,52,130013.12,1,190806.36,1
15730488,516,0,27,0,1,112311.15,0
15620443,711,0,81,0,1,72276.24,0
15741078,736,1,54,111729.47,1,84920.49,0
15753161,768,0,36,180169.44,0,17348.56,0
15711396,427,1,40,0,1,82870.75,0
15593499,686,0,47,0,0,32080.69,1
15579189,690,0,42,0,1,120512.08,0
15743545,647,0,29,0,0,179032.68,0
15791316,714,1,35,0,1,95623.28,0
15608246,736,0,36,103914.17,1,110035.88,1
15676526,608,0,34,88772.87,1,168822.01,0
15813911,809,0,39,0,0,77705.75,0
15630195,745,0,40,131184.67,1,49815.62,0
15736250,781,1,38,117810.79,1,65632.33,1
15671334,527,1,31,0,0,169361.89,0
15574169,595,0,32,92466.21,0,4721.3,0
15718839,850,0,38,102741.15,1,23974.85,0
15762331,569,1,37,178755.84,0,199929.17,0
15606901,728,1,43,0,0,40023.7,0
15713559,473,0,32,146602.25,1,72946.95,0
15768881,738,1,29,0,1,170421.13,0
15743075,659,1,35,0,1,58879.11,0
15660980,597,1,38,115702.67,1,25059.05,0
15810942,445,0,61,137655.31,1,29909.84,0
15728362,671,0,29,0,0,158043.11,0
15683339,656,0,34,59877.33,0,14032.62,1
15685476,658,1,31,100082.14,1,49809.88,0
15663650,698,1,52,107304.39,0,28806.32,1
15617434,655,1,38,0,1,90490.33,0
15622470,772,1,41,96032.22,1,75825.57,0
15703682,681,1,33,0,0,158336.36,0
15727391,688,1,29,144553.5,0,143454.95,0
15711062,633,1,40,86172.81,1,117279.49,0
15567339,735,1,73,0,1,114283.33,0
15760662,521,0,29,87212.8,1,994.86,0
15605737,541,1,36,0,0,124795.84,0
15692977,612,0,36,130700.92,0,77592.8,0
15672082,562,1,62,0,0,105986.01,0
15600280,703,0,32,0,0,33606.52,0
15804052,710,1,23,0,1,134188.11,0
15576065,731,0,40,171325.98,1,159718.27,1
15796838,703,1,58,92930.92,1,85148.78,0
15693526,618,0,40,0,0,119059.13,0
15748595,689,0,29,77556.79,1,122998.26,0
15679029,718,1,33,102874.28,0,117841.06,0
15753639,608,1,37,146093.39,0,160593.41,0
15604138,749,1,34,0,0,174189.04,1
15666095,753,1,51,79811.72,1,68260.27,1
15643487,630,1,39,105473.74,0,58854.88,1
15764033,693,0,43,121927.92,0,87994.95,1
15747288,838,0,40,61671.19,1,150659.35,1
15790599,756,0,39,149363.12,1,109098.39,0
15737705,775,0,27,152309.37,0,104112,0
15737194,635,0,33,0,0,122949.71,0
15726776,705,1,36,111629.29,1,21807.16,0
15804357,481,1,40,0,1,32319.93,0
15664432,727,0,49,96296.78,0,190457.87,1
15688984,595,1,20,95830.43,0,177738.98,0
15583026,535,0,38,135919.33,0,80425.65,0
15771668,578,1,59,185966.64,0,9445.42,1
15779904,597,0,29,0,1,174825.57,0
15784323,449,0,21,0,0,175743.92,0
15756277,850,0,43,92244.83,0,54949.73,0
15663312,494,0,35,112727.06,0,183752.91,0
15793197,676,0,34,100359.54,0,46038.28,0
15731463,818,1,43,105301.5,1,78941.59,0
15621768,712,1,45,112994.65,0,198398.68,0
15691323,672,1,40,89025.88,0,188892.19,0
15781326,636,1,35,95478.17,0,169286.74,0
15595640,698,1,37,0,0,145004.39,0
15814331,597,0,43,119127.46,0,55809.92,0
15602030,717,1,28,128206.79,1,54272.12,0
15747974,614,1,49,0,0,192440.54,0
15611315,708,0,23,71433.08,0,103697.57,0
15636977,507,1,36,118214.32,0,119110.03,1
15690337,581,0,27,102258.11,0,194681.6,0
15680666,579,0,39,151963.26,0,158948.63,0
15679551,504,0,46,163764.84,1,165122.55,1
15778915,737,0,32,128551.36,1,189402.71,0
15568849,540,0,31,118158.74,1,158027.57,0
15747762,609,1,32,118520.41,0,3815.48,0
15753679,778,1,24,0,1,162809.2,0
15750049,621,1,40,163823.37,0,89519.47,0
15606097,665,1,63,104469.58,1,25165.36,1
15802368,608,0,47,0,1,126012.57,0
15767488,680,1,36,0,0,20109.21,0
15669946,663,0,46,141726.88,1,58257.23,0
15612103,627,0,35,137852.96,1,172269.21,1
15645353,607,1,26,0,0,29818.2,0
15650018,681,0,43,154100.3,0,114659.81,0
15659002,766,0,45,0,0,147184.74,0
15616028,694,1,30,0,1,15039.41,0
15660475,411,0,54,0,1,76621.49,0
15652615,742,1,39,140004.96,1,92985.78,0
15653572,673,1,43,127132.96,1,6009.27,1
15628059,529,1,61,0,1,191370.97,0
15703413,519,0,38,125328.56,0,188225.67,0
15610433,573,1,35,0,0,11743.89,0
15770548,453,0,28,139986.65,0,136846.75,0
15645637,798,0,39,119787.76,1,164248.33,0
15590888,693,0,34,107556.06,0,154631.35,0
15568326,637,0,44,0,0,149665.65,0
15655368,672,1,47,0,0,91574.92,0
15665579,597,0,28,142705.95,0,127233.39,0
15676091,543,1,42,0,1,56650.47,0
15716984,695,0,56,0,0,84644.76,0
15715078,584,1,35,161613.94,1,148238.16,0
15569452,652,0,58,116353.2,1,193502.9,0
15628863,601,1,38,60013.81,1,38020.05,0
15778192,628,1,28,0,1,176750.81,0
15793723,607,1,32,144272.07,0,176580.63,0
15798943,646,0,46,0,0,133059.15,0
15764708,572,1,30,117696.67,0,100843.82,0
15791040,801,1,58,79954.61,1,30484.19,0
15631512,597,0,26,149989.39,0,42330.58,0
15640106,613,1,40,124339.9,0,193309.58,0
15710315,529,1,29,135759.4,0,112813.79,1
15771535,794,0,37,0,0,68008.85,0
15611947,557,1,34,83074,0,132673.22,0
15670266,499,0,28,141792.61,1,22001.91,0
15609083,544,0,26,0,0,100200.4,1
15567923,739,0,30,0,0,122604.44,0
15788183,458,0,43,106870.12,0,100564.37,0
15735782,528,1,31,120962.59,0,5419.31,0
15774401,773,1,51,0,0,123587.83,1
15737971,646,0,30,0,0,13935.32,0
15758750,564,1,31,110527.17,1,87060.77,0
15611767,624,0,52,133723.43,0,4859.59,1
15643770,682,0,52,112670.48,0,21085.17,1
15744717,726,0,44,0,1,26733.86,0
15570681,560,1,24,116084.32,0,89734.7,0
15792650,382,1,36,0,1,179540.73,1
15605531,457,0,38,0,0,173219.09,0
15605339,673,0,37,0,1,37411.35,0
15672216,584,0,40,82441.75,0,80852.11,0
15812893,629,0,39,0,1,43174.49,1
15624180,584,0,37,134171.8,1,70927.11,1
15701364,724,1,30,0,1,54265.55,0
15762588,644,1,31,0,1,41872.17,0
15806318,676,0,48,124442.38,0,15068.53,1
15712596,499,1,31,0,0,25950.49,0
15600399,598,1,60,0,0,197727.14,1
15576216,655,0,37,108862.76,0,79555.08,1
15620750,559,1,28,141099.43,1,15607.27,0
15623489,543,0,67,128843.67,1,134612.48,0
15667944,679,1,39,86843.61,1,159830.58,0
15584928,594,0,32,120074.97,1,162961.79,0
15779913,586,1,27,130231.8,1,192427.16,0
15644977,776,0,31,0,0,92647.94,0
15749679,699,1,39,109724.38,1,180022.39,0
15629010,847,0,35,111743.43,1,183584.14,0
15768465,582,1,35,121309.17,1,28750.67,0
15767781,648,1,38,82697.28,0,74846.67,0
15635364,618,0,49,44301.43,1,89729.3,1
15722004,543,0,31,138317.94,0,61843.73,0
15766044,642,1,49,120688.61,0,24770.22,1
15586680,462,1,27,176913.52,0,80587.27,0
15635388,640,1,47,89047.14,0,116286.25,0
15655175,740,1,40,114318.78,0,129333.69,1
15639133,773,0,50,0,0,129372.94,0
15799653,583,0,32,94753.55,1,18149.03,0
15723872,589,0,46,0,1,168369.37,0
15775627,509,1,35,0,1,67431.28,0
15630704,612,1,32,106520.73,0,177092.16,0
15815534,505,1,37,134006.39,1,93736.69,0
15697249,546,0,25,132837.7,0,131647.31,0
15681316,681,0,41,120549.29,0,175722.31,0
15682523,762,1,20,139432.55,1,85606.83,0
15650244,786,1,29,80895.44,0,64945.57,0
15648638,629,1,34,0,0,190347.72,0
15795747,787,0,39,171646.76,1,100791.36,0
15607330,713,1,42,109121.71,1,167873.49,0
15624013,541,0,39,109844.81,0,25289.23,0
15800805,451,0,31,140931.82,1,20388.77,0
15667321,644,1,49,0,1,145089.64,0
15601116,686,1,32,0,1,179093.26,0
15622033,847,0,41,101543.51,0,16025.17,1
15758451,765,1,37,102708.77,0,9087.81,0
15688689,678,0,37,149000.91,1,21472.42,0
15652674,539,1,20,83459.86,1,146752.67,0
15806327,800,0,40,75893.11,0,132562.23,0
15649618,799,0,39,167395.6,1,139537.43,0
15677117,629,0,61,0,1,133672.61,0
15751445,734,0,52,71283.09,1,38984.37,0
15749669,542,0,31,0,1,115217.59,0
15656351,414,1,60,0,1,93844.82,0
15667438,675,0,38,104016.88,0,22068.83,1
15682273,683,0,38,127616.56,0,123846.07,0
15580912,748,1,32,154737.88,1,172638.13,0
15785183,596,1,29,0,1,1591.19,0
15705383,642,1,35,125476.31,1,91775.51,0
15712903,499,0,21,176511.08,1,153920.22,0
15774285,649,0,47,110783.28,1,71420.16,0
15583138,739,1,42,141642.92,0,172149.76,0
15740160,616,1,31,0,1,54706.75,0
15793425,560,0,33,0,1,183358.21,0
15749265,427,1,42,75681.52,1,57098,0
15623989,435,1,54,0,0,156910.46,1
15604832,633,1,29,0,1,130224.73,0
15584580,443,1,35,161111.45,0,13946.66,0
15573854,727,1,62,0,1,38652.96,0
15614847,674,0,45,72494.69,1,140041.78,0
15679966,661,0,31,133964.3,1,166187.1,0
15799435,619,1,34,0,0,139919.38,0
15752186,562,0,27,0,0,28137.03,0
15705544,633,1,61,157201.48,1,50368.63,0
15713632,551,0,48,95679.29,0,94978.1,0
15586523,720,0,29,106230.92,1,69903.93,1
15609176,688,0,32,0,1,177607.77,0
15769308,635,0,36,81231.85,0,196731.08,0
15676810,561,0,31,81480.27,1,65234.6,0
15634591,850,1,33,73059.38,1,186281,0
15679804,636,1,36,117559.05,1,111573.3,0
15677764,461,0,74,186445.31,1,196767.83,0
15571917,771,0,38,137657.71,0,72985.61,0
15574608,713,1,36,133889.35,1,143265.65,0
15740868,658,0,45,134562.8,1,159268.67,0
15702442,586,0,56,100781.75,1,54448.41,0
15699797,737,1,30,174356.13,0,31928.5,0
15648047,742,1,27,190125.43,0,21793.59,0
15766826,824,1,26,146266,0,21903.62,1
15591628,701,1,41,164046.1,0,49405.93,0
15583857,623,0,43,123536.52,0,154908.52,0
15752534,744,1,36,0,1,182867.84,0
15741403,698,0,38,171848.38,0,16957.45,0
15783589,616,1,40,0,0,93717.55,0
15598046,662,0,39,139562.05,0,61636.22,0
15643330,594,1,37,0,1,95864.5,0
15680405,685,1,40,168001.34,1,167400.29,0
15728683,742,1,27,0,1,131534.96,0
15621644,678,1,83,123356.63,1,92934.41,0
15733032,651,1,47,0,1,119808.64,0
15608381,585,1,50,125845.66,0,9439.31,1
15658946,579,1,40,45408.85,0,18732.91,0
15757912,722,0,37,125977.81,0,160162.42,0
15645371,613,0,51,147262.11,1,53630.9,1
15653110,694,1,42,133767.19,0,36405.21,0
15766355,550,1,49,108806.96,0,61446.92,1
15585249,741,1,42,106036.52,0,194686.78,1
15611786,668,0,69,0,1,134483.07,0
15575486,529,0,27,0,1,37769.98,0
15780215,636,1,31,0,1,2382.61,0
15686099,563,1,61,82182.1,0,106826.92,1
15739042,767,0,35,0,0,39511.61,0
15815316,644,1,50,76817,0,196371.13,1
15778489,780,1,71,142550.25,1,122506.78,0
15786389,635,0,41,0,1,61994.2,0
15601787,641,1,35,103711.56,1,192464.21,1
15624715,593,0,40,0,1,5194.95,0
15763093,540,0,35,128369.75,0,198256.15,0
15572073,663,1,35,0,1,62634.94,0
15780256,630,1,34,0,1,114006.35,0
15659305,605,1,19,166133.28,1,107994.99,0
15638882,710,0,62,148214.36,0,48571.14,1
15714680,755,0,78,121206.96,1,76016.49,0
15777217,641,1,25,0,1,180808.39,0
15739123,737,1,50,127552.85,0,4225.11,0
15594450,695,1,49,159458.53,0,135841.35,0
15797751,466,0,47,102085.72,1,183536.24,1
15691543,558,1,58,142537.18,1,88791.83,0
15722845,665,1,29,182781.74,1,63732.9,0
15605804,737,1,45,0,0,1364.54,0
15702061,654,1,29,0,1,149184.15,0
15694321,619,0,28,0,0,53394.12,0
15798749,845,0,43,152063.59,0,97910.06,0
15720050,727,0,28,110997.76,0,101433.76,0
15758048,582,1,50,148942,1,116944.3,0
15805681,716,1,41,0,1,113267.48,0
15802809,660,0,36,84438.57,1,181449.51,0
15807239,664,0,34,93920.47,0,179913.98,0
15749093,801,1,43,158713.08,0,98586.14,0
15689344,615,1,42,0,1,120321.09,0
15606076,718,1,63,123204.88,1,100538.8,0
15610090,667,1,40,72945.29,0,98931.5,0
15693926,670,1,37,178742.71,1,194493.57,0
15791501,590,1,43,0,1,143628.31,0
15621870,739,0,40,0,0,167030.51,0
15734711,373,1,42,0,0,77786.37,1
15814405,418,0,46,0,1,81014.5,1
15729359,837,0,29,0,1,41866.26,0
15606944,645,1,43,140121.17,0,11302.7,1
15671934,552,1,39,132906.88,1,149384.43,0
15641773,580,1,45,179334.83,1,169303.65,0
15701972,684,1,35,137179.39,1,37264.11,0
15749114,634,1,35,0,1,19515.48,0
15780362,607,0,49,119960.29,0,103068.22,0
15753229,802,1,29,127414.55,1,134459.12,0
15656009,736,0,36,0,0,70496.66,0
15785024,629,0,40,137409.19,0,175877.7,1
15670492,737,1,28,0,0,106390.01,0
15795458,718,0,39,0,1,52138.49,0
15732438,561,1,43,0,0,18522.91,1
15781987,641,1,31,112494.99,1,32231.6,0
15775826,677,1,30,78133.15,1,174225.88,0
15807457,641,0,36,0,0,102021.39,0
15632538,658,0,32,145553.07,1,31484.76,0
15641389,659,1,48,123593.22,0,82469.06,1
15657306,567,0,47,0,0,110900.43,1
15709447,584,0,26,146286.22,0,105105.35,0
15762682,709,0,35,111827.27,0,12674.68,0
15626042,690,0,26,0,1,93255.85,0
15597109,627,1,70,94416.78,1,145299.5,0
15756148,765,1,45,91549.78,1,47139.44,0
15665634,645,0,38,59568.57,1,167723.25,0
15739997,716,0,23,94464.81,1,185900.88,0
15686242,771,0,57,0,0,85876.67,1
15759244,687,1,44,95368.14,1,1787.85,0
15672027,717,0,33,102185.42,0,23231.93,0
15594576,524,1,32,144875.71,0,187740.04,0
15707138,679,1,39,0,1,100060.54,0
15756954,538,0,32,0,1,80130.54,0
15619130,752,0,37,113291.05,1,132467.54,0
15639665,846,1,61,0,1,96202.44,0
15571065,532,0,39,0,0,94977.3,0
15686060,670,1,43,111677.88,0,178827.3,1
15615753,597,0,35,131101.04,1,192852.67,0
15800961,627,1,52,76101.81,1,177238.35,0
15763065,700,0,40,0,0,199753.97,0
15672467,766,0,52,92510.9,1,66193.61,0
15752915,488,0,34,0,1,181270.84,0
15744695,694,1,39,77652.4,1,25407.59,0
15584897,639,0,31,98360.03,0,20973.8,0
15601857,705,0,46,115518.07,0,76544.9,1
15674156,810,1,69,27288.43,1,110509.9,0
15695465,638,0,36,0,0,164247.51,0
15792232,595,0,43,0,0,105149.8,0
15807900,575,1,36,0,1,55868.97,1
15743760,850,1,31,131996.66,1,178747.43,0
15652835,419,0,27,121580.42,1,134720.51,0
15767818,640,1,55,132436.34,0,978.66,0
15591150,570,1,34,0,1,183387.12,0
15734659,640,0,46,107978.4,0,155876.06,0
15796115,689,0,40,78119.59,0,119259.34,1
15724648,725,1,26,98684.15,0,133720.57,0
15737732,751,0,44,0,0,170634.49,0
15632280,544,0,53,0,0,125692.07,1
15750407,768,0,43,129264.05,0,19150.14,0
15795370,648,1,37,131753.41,0,86894.67,0
15656829,577,0,33,0,0,57975.8,0
15643794,639,0,27,0,1,82938.99,0
15798605,686,1,26,57422.62,1,79189.4,0
15637324,657,0,28,0,1,5177.62,0
15589589,613,1,34,144094.2,0,44510.26,0
15778936,701,1,33,147510.34,0,190611.92,0
15757385,578,0,28,161592.76,0,177834.79,0
15666200,689,0,40,0,1,119446.64,0
15683977,687,0,72,0,1,50267.69,0
15675518,499,0,53,75225.53,0,144849.1,1
15584812,693,0,39,0,0,81901.6,0
15752984,737,0,70,87542.89,1,42576.86,0
15577913,651,0,32,144581.96,1,87609.5,0
15591980,753,1,33,122568.05,1,82820.85,0
15598948,523,0,24,172231.93,1,155144.12,0
15574142,458,0,28,171932.26,1,9578.24,0
15582903,643,1,39,0,1,170392.59,0
15733229,638,0,34,0,0,3946.29,0
15635752,685,1,38,111798.06,1,102184.66,0
